company,sector,stage,year,month,date,mrr_usd,arr_usd,new_mrr_usd,expansion_mrr_usd,churned_mrr_usd,net_new_mrr_usd,total_customers,acv_usd,gross_margin_pct,gross_profit_usd,sm_expense_pct,rd_expense_pct,ga_expense_pct,total_opex_usd,ebitda_usd,ebitda_margin_pct,cac_usd,ltv_usd,ltv_cac_ratio,payback_months,nrr_pct,logo_churn_pct,dso_days,dpo_days,cash_burn_usd,runway_months,rule_of_40_score,mom_growth_pct,yoy_growth_pct,sector_avg_growth_pct,growth_vs_sector_pp
GridSecure,Cybersecurity,Series C,2021,6,2021-06-01,7025.27,84303.26,572.21,578.57,95.28,1055.51,0,84.3,75.92,5333.62,33.34,27.06,14.62,5270.27,63.35,0.9,5.22,502.43,96.16,1.0,106.88,1.356,54,24,0.0,99,25.9,1.82,21.79,25.0,-3.21
GridSecure,Cybersecurity,Series C,2021,7,2021-07-01,12303.95,147647.44,1930.01,761.21,69.79,2621.43,0,147.65,70.83,8714.61,47.71,20.88,9.68,9631.08,-916.47,-7.45,14.07,2401.13,170.64,1.6,105.62,0.567,54,35,781.82,17,17.6,2.36,28.28,25.0,3.28
GridSecure,Cybersecurity,Series C,2021,8,2021-08-01,13540.17,162482.0,1406.91,419.15,338.22,1487.83,0,162.48,79.73,10796.22,39.02,22.41,12.09,9955.19,841.03,6.21,6.35,1404.93,221.37,0.6,100.6,2.498,36,47,0.0,99,31.2,2.15,25.84,25.0,0.84
GridSecure,Cybersecurity,Series C,2021,9,2021-09-01,19054.86,228658.33,2718.77,573.2,363.53,2928.44,0,228.66,76.61,14598.25,44.58,21.9,10.08,14587.66,10.59,0.06,10.51,1590.48,151.35,0.7,101.1,1.908,62,35,0.0,99,25.1,2.28,27.42,25.0,2.42
GridSecure,Cybersecurity,Series C,2021,10,2021-10-01,31022.07,372264.85,4925.35,2570.2,205.34,7290.21,0,372.26,81.23,25200.05,50.69,23.77,14.22,27508.53,-2308.49,-7.44,28.59,3583.92,125.37,1.1,107.62,0.662,30,45,2185.15,28,17.6,2.55,30.58,25.0,5.58
GridSecure,Cybersecurity,Series C,2021,11,2021-11-01,22857.09,274285.1,3449.91,2031.43,207.87,5273.46,0,274.29,80.41,18379.43,39.48,27.21,12.06,18000.78,378.65,1.66,9.34,3220.24,344.68,0.5,107.98,0.909,42,42,0.0,99,26.7,2.0,23.96,25.0,-1.04
GridSecure,Cybersecurity,Series C,2021,12,2021-12-01,30135.14,361621.64,3473.71,2133.98,311.81,5295.88,0,361.62,81.11,24443.46,36.29,21.32,11.69,20881.59,3561.87,11.82,20.22,2490.87,123.18,0.8,106.05,1.035,62,40,0.0,99,36.8,2.05,24.6,25.0,-0.4
GridSecure,Cybersecurity,Series C,2022,1,2022-01-01,16128.35,193540.18,2376.2,1430.34,304.25,3502.29,0,193.54,79.36,12799.95,49.22,16.14,10.73,12271.3,528.65,3.28,23.01,1106.0,48.06,1.8,106.98,1.886,32,28,0.0,99,22.8,1.4,16.76,25.0,-8.24
GridSecure,Cybersecurity,Series C,2022,2,2022-02-01,28804.49,345653.92,2778.96,1119.84,208.56,3690.24,0,345.65,79.14,22796.0,50.85,15.29,10.92,22197.1,598.89,2.08,7.6,2011.88,264.77,0.3,103.16,0.724,58,44,0.0,99,21.6,1.7,20.35,25.0,-4.65
GridSecure,Cybersecurity,Series C,2022,3,2022-03-01,17973.01,215676.09,1476.45,562.95,157.82,1881.58,0,215.68,70.31,12636.95,40.47,19.37,12.05,12920.48,-283.52,-1.58,6.64,1396.69,210.21,0.5,102.25,0.878,59,55,322.3,22,17.9,1.27,15.2,25.0,-9.8
GridSecure,Cybersecurity,Series C,2022,4,2022-04-01,50913.62,610963.38,6404.97,4271.5,832.18,9844.28,0,610.96,70.95,36123.34,33.44,19.83,10.02,32225.53,3897.81,7.66,8.54,7852.94,919.85,0.2,106.76,1.635,46,51,0.0,99,27.2,1.82,21.86,25.0,-3.14
GridSecure,Cybersecurity,Series C,2022,5,2022-05-01,77959.49,935513.91,7490.27,3191.41,1224.46,9457.23,0,935.51,72.09,56198.23,49.71,25.33,9.13,65618.35,-9420.12,-12.08,17.07,5218.97,305.72,0.3,102.52,1.571,64,30,9197.38,19,7.4,1.96,23.51,25.0,-1.49
GridSecure,Cybersecurity,Series C,2022,6,2022-06-01,44796.36,537556.31,4410.19,1437.13,727.93,5119.38,0,537.56,77.19,34576.58,36.95,22.02,9.14,30509.19,4067.39,9.08,12.41,3153.71,254.22,0.4,101.58,1.625,53,53,0.0,99,28.6,1.53,18.37,25.0,-6.63
GridSecure,Cybersecurity,Series C,2022,7,2022-07-01,72647.64,871771.72,12552.14,6408.18,589.98,18370.34,0,871.77,74.9,54410.38,43.53,18.84,14.27,55682.92,-1272.54,-1.75,10.61,5792.53,546.02,0.2,108.01,0.812,64,31,1425.03,31,17.7,1.7,20.35,25.0,-4.65
GridSecure,Cybersecurity,Series C,2022,8,2022-08-01,21749.23,260990.72,3712.33,1551.78,301.06,4963.06,0,260.99,69.4,15093.43,31.35,22.16,10.16,13846.69,1246.74,5.73,18.58,1622.02,87.3,1.2,105.75,1.384,56,44,0.0,99,25.2,1.02,12.26,25.0,-12.74
GridSecure,Cybersecurity,Series C,2022,9,2022-09-01,105170.17,1262042.08,15158.31,4556.88,1753.04,17962.15,0,1262.04,78.11,82147.39,28.54,22.0,11.12,64846.6,17300.79,16.45,11.47,17905.06,1560.44,0.1,102.67,1.667,60,47,0.0,99,36.0,1.7,20.34,25.0,-4.66
GridSecure,Cybersecurity,Series C,2022,10,2022-10-01,120030.67,1440368.01,11936.45,7958.59,1362.97,18532.08,0,1440.37,69.28,83159.34,36.67,16.92,13.98,81099.3,2060.04,1.72,11.32,13751.88,1215.13,0.1,105.49,1.136,46,44,0.0,99,21.2,1.67,20.05,25.0,-4.95
GridSecure,Cybersecurity,Series C,2022,11,2022-11-01,49310.56,591726.66,8256.07,3632.77,332.94,11555.9,0,591.73,68.1,33582.28,47.29,18.75,13.64,39290.85,-5708.57,-11.58,10.27,5337.61,519.52,0.3,106.69,0.675,54,30,6474.68,27,7.9,1.22,14.59,25.0,-10.41
GridSecure,Cybersecurity,Series C,2022,12,2022-12-01,567405.99,6808871.83,50276.59,33180.08,5194.99,78261.69,0,6808.87,68.19,386897.48,29.59,27.48,13.29,399231.48,-12334.0,-2.17,16.81,62389.28,3712.24,0.0,104.93,0.916,45,48,10730.06,22,17.3,2.18,26.15,25.0,1.15
GridSecure,Cybersecurity,Series C,2023,1,2023-01-01,175787.76,2109453.09,16470.03,9300.26,1532.89,24237.4,0,2109.45,81.41,143106.6,47.83,25.85,10.13,147322.39,-4215.79,-2.4,8.4,18245.62,2172.83,0.1,104.42,0.872,29,22,3632.37,17,18.1,1.6,19.26,25.0,-5.74
GridSecure,Cybersecurity,Series C,2023,2,2023-02-01,93784.65,1125415.85,16468.83,5472.57,2033.71,19907.69,0,1125.42,69.5,65182.57,38.01,21.39,12.81,67732.39,-2549.82,-2.72,24.3,15142.32,623.11,0.4,103.67,2.168,45,53,3054.0,10,17.8,1.3,15.62,25.0,-9.38
GridSecure,Cybersecurity,Series C,2023,3,2023-03-01,196117.89,2353414.64,25112.62,8918.4,2691.01,31340.01,0,2353.41,68.36,134066.93,47.64,19.85,13.13,158112.34,-24045.41,-12.26,29.19,25820.71,884.42,0.2,103.18,1.372,65,25,20641.9,22,8.2,1.52,18.19,25.0,-6.81
GridSecure,Cybersecurity,Series C,2023,4,2023-04-01,270684.22,3248210.59,45429.4,10772.83,2086.96,54115.27,0,3248.21,76.13,206063.24,49.89,19.63,10.03,215321.99,-9258.74,-3.42,15.56,18845.72,1211.25,0.1,103.21,0.771,60,34,10245.51,13,17.1,1.57,18.84,25.0,-6.16
GridSecure,Cybersecurity,Series C,2023,5,2023-05-01,525555.47,6306665.65,50828.36,25737.83,6018.73,70547.46,0,6306.67,70.8,372102.31,34.52,24.07,10.54,363296.8,8805.51,1.68,8.92,61711.76,6921.29,0.0,103.75,1.145,37,22,0.0,99,22.2,1.74,20.87,25.0,-4.13
GridSecure,Cybersecurity,Series C,2023,6,2023-06-01,208271.39,2499256.62,19513.98,15980.34,2213.58,33280.74,0,2499.26,69.11,143930.72,31.91,17.83,11.52,127605.32,16325.41,7.84,6.43,16081.41,2499.25,0.0,106.61,1.063,63,55,0.0,99,28.3,1.37,16.46,25.0,-8.54
GridSecure,Cybersecurity,Series C,2023,7,2023-07-01,1382683.97,16592207.64,207715.76,76104.0,29107.72,254712.04,0,16592.21,80.37,1111236.57,31.15,15.23,10.44,785543.88,325692.7,23.56,11.73,216377.73,18443.31,0.0,103.4,2.105,56,55,0.0,99,44.1,1.93,23.19,25.0,-1.81
GridSecure,Cybersecurity,Series C,2023,8,2023-08-01,293326.35,3519916.23,45864.2,21293.64,3473.25,63684.6,0,3519.92,70.6,207076.56,33.34,26.14,9.0,200845.54,6231.02,2.12,22.34,46906.39,2099.6,0.1,106.08,1.184,36,27,0.0,99,22.6,1.38,16.6,25.0,-8.4
GridSecure,Cybersecurity,Series C,2023,9,2023-09-01,285773.41,3429280.89,26054.6,16876.43,1536.35,41394.67,0,3429.28,79.25,226478.53,28.79,23.58,12.15,184371.04,42107.49,14.73,9.09,20288.78,2232.04,0.0,105.37,0.538,30,26,0.0,99,35.2,1.33,15.97,25.0,-9.03
GridSecure,Cybersecurity,Series C,2023,10,2023-10-01,2332144.26,27985731.13,256919.69,83467.95,12139.86,328247.79,3,9328.58,73.57,1715873.1,42.1,17.6,12.69,1688402.37,27470.73,1.18,24.31,120420.26,4954.35,0.0,103.06,0.521,45,44,0.0,99,21.7,1.9,22.82,25.0,-2.18
GridSecure,Cybersecurity,Series C,2023,11,2023-11-01,519225.39,6230704.68,82079.26,31306.46,8961.38,104424.35,0,6230.7,70.53,366187.8,46.32,21.87,13.01,421628.89,-55441.09,-10.68,9.75,77291.74,7930.59,0.0,104.3,1.726,62,22,65943.4,11,9.8,1.41,16.97,25.0,-8.03
GridSecure,Cybersecurity,Series C,2023,12,2023-12-01,7072152.09,84865825.05,1219403.16,573394.59,165555.85,1627241.9,5,16973.17,72.23,5107942.42,32.44,23.76,8.75,4593371.57,514570.85,7.28,11.81,95485.68,8085.81,0.0,105.77,2.341,55,35,0.0,99,27.8,2.1,25.22,25.0,0.22
GridSecure,Cybersecurity,Series C,2024,1,2024-01-01,1665237.52,19982850.18,260011.76,96507.34,18793.21,337725.89,1,19982.85,75.06,1249903.56,36.67,18.75,13.05,1140229.65,109673.91,6.59,30.06,167577.34,5575.25,0.0,104.67,1.129,52,40,0.0,99,29.3,1.64,19.69,25.0,-5.31
GridSecure,Cybersecurity,Series C,2024,2,2024-02-01,4773847.96,57286175.57,600046.8,340006.79,94156.94,845896.65,2,28643.09,78.84,3763595.37,37.77,27.8,11.0,3655574.8,108020.57,2.26,8.45,171135.76,20254.44,0.0,105.15,1.972,58,45,0.0,99,25.0,1.87,22.48,25.0,-2.52
GridSecure,Cybersecurity,Series C,2024,3,2024-03-01,27679204.88,332150458.51,3575180.0,1557882.56,196617.51,4936445.04,17,19538.26,80.81,22367542.56,31.44,20.21,12.13,17654582.36,4712960.19,17.03,23.75,114235.57,4809.63,0.0,104.92,0.71,38,26,0.0,99,39.8,2.29,27.46,25.0,2.46
GridSecure,Cybersecurity,Series C,2024,4,2024-04-01,173711278.9,2084535346.86,20214955.12,7298620.06,1560227.41,25953347.78,90,23161.5,76.34,132611109.67,33.59,20.52,11.49,113961194.44,18649915.23,10.74,8.48,152461.91,17984.09,0.0,103.3,0.898,65,39,0.0,99,33.5,2.72,32.64,25.0,7.64
GridSecure,Cybersecurity,Series C,2024,5,2024-05-01,10323177.23,123878126.7,1799562.12,722628.81,125137.0,2397053.94,4,30969.53,68.17,7037792.54,40.27,16.92,11.18,7058189.04,-20396.5,-0.2,30.61,260859.84,8520.68,0.0,105.79,1.212,42,30,16559.7,31,22.6,1.91,22.96,25.0,-2.04
GridSecure,Cybersecurity,Series C,2024,6,2024-06-01,1792278.34,21507340.08,152854.89,126689.79,11407.09,268137.59,0,21507.34,76.64,1373658.37,44.3,16.99,12.35,1319838.22,53820.14,3.0,15.88,310880.26,19577.68,0.0,106.43,0.636,61,53,0.0,99,25.8,1.45,17.36,25.0,-7.64
GridSecure,Cybersecurity,Series C,2024,7,2024-07-01,17460915.76,209530989.08,2552948.68,797962.39,258508.98,3092402.08,17,12325.35,69.96,12216457.71,41.12,27.38,8.22,13396646.11,-1180188.41,-6.76,15.32,72590.59,4739.81,0.0,103.09,1.481,52,50,1092646.37,20,16.0,1.94,23.28,25.0,-1.72
GridSecure,Cybersecurity,Series C,2024,8,2024-08-01,8812246.65,105746959.81,1094971.12,357884.29,50402.72,1402452.69,5,21149.39,71.09,6264506.78,49.23,17.13,11.01,6819044.1,-554537.33,-6.29,15.39,198232.82,12878.43,0.0,103.49,0.572,35,53,590045.15,29,16.5,1.73,20.81,25.0,-4.19
GridSecure,Cybersecurity,Series C,2024,9,2024-09-01,6459577.73,77514932.77,879959.47,215389.63,52491.94,1042857.16,7,11073.56,73.73,4762347.47,37.07,23.79,13.37,4794736.65,-32389.17,-0.5,17.64,164367.19,9317.38,0.0,102.52,0.813,65,24,27572.23,19,22.2,1.62,19.47,25.0,-5.53
GridSecure,Cybersecurity,Series C,2024,10,2024-10-01,19623667.62,235484011.49,2254517.62,620382.44,389355.99,2485544.08,9,26164.89,77.22,15153868.81,30.34,19.49,10.5,11837942.78,3315926.03,16.9,13.43,187765.45,13985.91,0.0,101.18,1.984,43,37,0.0,99,39.6,1.83,21.92,25.0,-3.08
GridSecure,Cybersecurity,Series C,2024,11,2024-11-01,12991074.18,155892890.2,2221979.06,627400.65,81973.74,2767405.97,12,12991.07,81.72,10616829.64,35.83,20.99,14.04,9205761.72,1411067.92,10.86,15.18,77250.03,5088.89,0.0,104.2,0.631,45,23,0.0,99,33.6,1.7,20.35,25.0,-4.65
GridSecure,Cybersecurity,Series C,2024,12,2024-12-01,11253166.6,135037999.25,1683427.0,1003173.52,188600.65,2497999.86,10,13503.8,76.54,8612699.84,41.74,25.51,8.7,8546731.61,65968.23,0.59,11.87,134612.5,11343.0,0.0,107.24,1.676,60,43,0.0,99,23.3,1.63,19.53,25.0,-5.47
GridSecure,Cybersecurity,Series C,2025,1,2025-01-01,121437387.75,1457248653.02,21487468.41,8273122.66,1097207.75,28663383.32,56,26022.3,80.95,98298104.9,48.41,17.78,9.86,92349672.68,5948432.22,4.9,22.45,202001.21,8999.58,0.0,105.91,0.904,42,27,0.0,99,28.6,2.08,25.02,25.0,0.02
GridSecure,Cybersecurity,Series C,2025,2,2025-02-01,219540247.65,2634482971.84,33319773.62,14382494.21,3636435.02,44065832.81,246,10709.28,74.07,162613469.94,40.75,20.55,10.43,157474287.15,5139182.79,2.34,29.61,67418.13,2276.55,0.0,104.89,1.656,60,41,0.0,99,26.1,2.16,25.94,25.0,0.94
GridSecure,Cybersecurity,Series C,2025,3,2025-03-01,27145779.63,325749355.51,2714786.95,1832281.29,354144.36,4192923.87,22,14806.79,71.31,19358146.52,32.33,15.24,12.92,16423084.05,2935062.46,10.81,6.69,114584.83,17129.73,0.0,105.45,1.305,41,51,0.0,99,34.6,1.69,20.34,25.0,-4.66
GridSecure,Cybersecurity,Series C,2025,4,2025-04-01,264714923.43,3176579081.17,28269858.42,20789653.54,4700947.16,44358564.79,136,23357.2,69.3,183458820.48,50.43,24.45,8.42,220498080.72,-37039260.24,-13.99,16.0,202229.63,12639.67,0.0,106.08,1.776,43,31,40690346.3,32,9.8,2.11,25.28,25.0,0.28
GridSecure,Cybersecurity,Series C,2025,5,2025-05-01,112666270.74,1351995248.94,12603448.21,3815516.69,2434074.52,13984890.38,147,9197.25,76.23,85880836.83,47.77,23.4,9.8,91217697.43,-5336860.6,-4.74,9.58,84608.24,8835.62,0.0,101.23,2.16,35,31,4679180.08,15,19.0,1.9,22.75,25.0,-2.25
GridSecure,Cybersecurity,Series C,2025,6,2025-06-01,796608159.3,9559297911.66,127221888.67,47097817.32,8930623.8,165389082.2,364,26261.81,76.09,606152947.23,49.74,17.63,9.91,615543866.94,-9390919.7,-1.18,35.25,169693.35,4814.33,0.0,104.79,1.121,45,33,9932940.38,9,22.6,2.23,26.8,25.0,1.8
GridSecure,Cybersecurity,Series C,2025,7,2025-07-01,1161399682.33,13936796188.01,95224175.2,40690535.01,25773410.17,110141300.04,783,17799.23,69.86,811349115.38,49.61,20.29,10.54,934333571.31,-122984455.93,-10.59,6.62,251271.09,37953.97,0.0,101.28,2.219,36,37,103893941.09,31,13.2,2.26,27.12,25.0,2.12
GridSecure,Cybersecurity,Series C,2025,8,2025-08-01,229953497.47,2759441969.68,29899669.67,16062948.13,1704611.31,44258006.49,159,17354.98,71.15,163608183.45,40.61,21.45,8.63,162558379.5,1049803.95,0.46,11.15,113592.43,10190.29,0.0,106.24,0.741,48,43,0.0,99,24.2,1.91,22.97,25.0,-2.03
GridSecure,Cybersecurity,Series C,2025,9,2025-09-01,1226342868.21,14716114418.56,196931240.34,105624918.3,24378689.98,278177468.66,1547,9512.68,80.5,987262467.47,33.14,18.57,10.86,767277990.18,219984477.29,17.94,10.74,142595.26,13277.87,0.0,106.63,1.988,62,45,0.0,99,41.7,2.18,26.18,25.0,1.18
GridSecure,Cybersecurity,Series C,2025,10,2025-10-01,65705197.7,788462372.35,9853267.93,4122653.05,476968.94,13498952.04,52,15162.74,78.55,51612186.0,34.67,25.2,9.01,45254811.91,6357374.09,9.68,14.84,145615.34,9814.0,0.0,105.55,0.726,47,23,0.0,99,33.4,1.62,19.49,25.0,-5.51
GridSecure,Cybersecurity,Series C,2025,11,2025-11-01,90324930.95,1083899171.42,7540410.43,7039607.11,1787439.54,12792577.99,181,5988.39,69.16,62464746.11,44.12,18.29,10.69,66027502.27,-3562756.16,-3.94,6.87,41564.7,6051.18,0.0,105.81,1.979,35,37,4072439.98,20,19.8,1.65,19.77,25.0,-5.23
GridSecure,Cybersecurity,Series C,2025,12,2025-12-01,59812006.89,717744082.73,4832009.31,5122924.95,1448345.32,8506588.94,29,24749.8,77.79,46526304.27,50.47,24.84,10.08,51073700.63,-4547396.36,-7.6,5.42,312389.87,57652.35,0.0,106.14,2.421,56,42,5237631.56,32,16.1,1.55,18.59,25.0,-6.41
LogistIQ,Supply Chain,Series B,2021,1,2021-01-01,1397.01,16764.07,150.04,107.24,9.22,248.07,0,16.76,71.68,1001.41,50.24,19.33,10.96,1124.84,-123.43,-8.84,1.8,232.68,129.23,1.8,107.02,0.66,38,38,123.74,19,3.2,0.73,8.74,12.0,-3.26
LogistIQ,Supply Chain,Series B,2021,2,2021-02-01,1493.73,17924.79,182.37,93.9,29.25,247.01,0,17.92,72.27,1079.48,46.29,23.34,9.29,1178.73,-99.25,-6.64,2.19,130.9,59.82,2.0,104.33,1.958,28,47,87.34,17,5.4,0.65,7.83,12.0,-4.17
LogistIQ,Supply Chain,Series B,2021,3,2021-03-01,1781.62,21379.49,170.65,157.1,27.31,300.44,0,21.38,71.32,1270.58,48.33,23.91,13.55,1528.46,-257.88,-14.47,2.05,182.1,88.93,1.6,107.29,1.533,36,38,224.2,26,-2.5,0.96,11.52,12.0,-0.48
LogistIQ,Supply Chain,Series B,2021,4,2021-04-01,2105.44,25265.31,342.51,88.26,44.19,386.57,0,25.27,79.45,1672.85,49.03,27.28,14.19,1905.54,-232.69,-11.05,4.11,145.39,35.37,2.5,102.09,2.099,63,36,270.56,22,0.9,1.1,13.14,12.0,1.14
LogistIQ,Supply Chain,Series B,2021,5,2021-05-01,2418.71,29024.52,234.31,134.8,31.49,337.63,0,29.02,80.75,1953.18,36.83,27.31,8.82,1764.83,188.36,7.79,2.81,258.64,91.99,1.4,104.27,1.302,57,53,0.0,99,19.8,1.12,13.49,12.0,1.49
LogistIQ,Supply Chain,Series B,2021,6,2021-06-01,3198.58,38382.93,293.79,132.53,61.64,364.68,0,38.38,71.05,2272.6,34.91,21.42,8.91,2086.97,185.63,5.8,3.53,290.76,82.47,1.6,102.22,1.927,46,34,0.0,99,17.8,1.37,16.42,12.0,4.42
LogistIQ,Supply Chain,Series B,2021,7,2021-07-01,2397.44,28769.31,226.78,109.58,25.9,310.46,0,28.77,69.3,1661.37,36.87,23.9,11.21,1725.53,-64.17,-2.68,2.72,378.62,139.13,1.6,103.49,1.08,48,47,68.96,30,9.3,0.78,9.32,12.0,-2.68
LogistIQ,Supply Chain,Series B,2021,8,2021-08-01,3540.47,42485.67,419.01,233.08,47.68,604.41,0,42.49,74.2,2627.1,29.25,27.1,11.3,2395.17,231.93,6.55,5.03,320.01,63.64,1.9,105.24,1.347,30,22,0.0,99,18.6,1.13,13.51,12.0,1.51
LogistIQ,Supply Chain,Series B,2021,9,2021-09-01,3535.29,42423.52,389.77,184.73,45.58,528.92,0,42.42,74.17,2621.99,41.93,18.38,11.53,2539.81,82.18,2.32,4.68,256.57,54.86,1.8,103.94,1.289,36,27,0.0,99,14.3,0.99,11.9,12.0,-0.1
LogistIQ,Supply Chain,Series B,2021,10,2021-10-01,5751.21,69014.5,642.59,221.47,89.77,774.29,0,69.01,81.38,4680.43,31.07,26.33,13.84,4097.41,583.02,10.14,7.71,403.24,52.29,1.6,102.29,1.561,46,38,0.0,99,22.1,1.35,16.17,12.0,4.17
LogistIQ,Supply Chain,Series B,2021,11,2021-11-01,3040.4,36484.8,323.42,254.06,34.24,543.25,0,36.48,68.08,2069.79,46.33,16.97,13.97,2349.19,-279.41,-9.19,3.88,234.2,60.34,1.9,107.23,1.126,31,34,240.14,15,2.8,0.68,8.15,12.0,-3.85
LogistIQ,Supply Chain,Series B,2021,12,2021-12-01,3492.23,41906.74,343.34,139.04,50.31,432.07,0,41.91,80.38,2806.9,49.48,21.43,11.09,2863.93,-57.03,-1.63,4.12,329.19,79.9,1.5,102.54,1.44,57,53,48.19,31,10.4,0.72,8.69,12.0,-3.31
LogistIQ,Supply Chain,Series B,2022,1,2022-01-01,4645.64,55747.65,415.12,189.72,103.89,500.96,0,55.75,74.88,3478.55,34.55,26.58,12.1,3401.92,76.62,1.65,4.98,315.68,63.37,1.4,101.85,2.236,61,33,0.0,99,11.0,0.87,10.39,12.0,-1.61
LogistIQ,Supply Chain,Series B,2022,2,2022-02-01,3880.47,46565.63,472.03,295.29,25.37,741.95,0,46.57,69.58,2699.91,28.62,23.86,12.76,2531.8,168.11,4.33,5.66,355.9,62.83,2.1,106.96,0.654,34,42,0.0,99,13.7,0.68,8.22,12.0,-3.78
LogistIQ,Supply Chain,Series B,2022,3,2022-03-01,5411.56,64938.74,882.46,309.78,98.44,1093.8,0,64.94,73.68,3987.3,28.14,27.61,12.59,3698.24,289.06,5.34,10.16,656.01,64.58,2.5,103.91,1.819,64,30,0.0,99,14.7,0.84,10.06,12.0,-1.94
LogistIQ,Supply Chain,Series B,2022,4,2022-04-01,6233.53,74802.35,630.44,427.74,37.24,1020.94,0,74.8,81.22,5063.03,29.7,27.37,10.67,4222.71,840.32,13.48,7.57,919.38,121.53,1.5,106.26,0.597,53,27,0.0,99,22.8,0.86,10.37,12.0,-1.63
LogistIQ,Supply Chain,Series B,2022,5,2022-05-01,8042.56,96510.71,955.86,553.57,104.94,1404.49,0,96.51,79.84,6421.35,35.17,25.41,13.15,5929.83,491.52,6.11,7.58,572.94,75.63,1.2,105.58,1.305,36,44,0.0,99,15.5,0.95,11.39,12.0,-0.61
LogistIQ,Supply Chain,Series B,2022,6,2022-06-01,6715.43,80585.1,984.16,408.02,145.33,1246.85,0,80.59,69.6,4674.22,39.43,22.32,10.96,4883.17,-208.96,-3.11,10.76,512.24,47.62,2.3,103.91,2.164,39,49,219.88,10,6.2,0.8,9.62,12.0,-2.38
LogistIQ,Supply Chain,Series B,2022,7,2022-07-01,11094.03,133128.38,1401.76,789.61,105.22,2086.14,0,133.13,75.07,8327.79,43.11,21.82,10.03,8316.66,11.13,0.1,13.12,788.37,60.11,1.6,106.17,0.948,58,41,0.0,99,9.5,1.0,12.02,12.0,0.02
LogistIQ,Supply Chain,Series B,2022,8,2022-08-01,8721.25,104654.95,827.3,734.1,65.9,1495.51,0,104.65,74.68,6512.74,35.09,15.62,8.54,5167.14,1345.6,15.43,9.93,1435.28,144.57,1.5,107.66,0.756,55,48,0.0,99,24.8,0.84,10.05,12.0,-1.95
LogistIQ,Supply Chain,Series B,2022,9,2022-09-01,16781.17,201374.05,2296.47,760.05,168.95,2887.57,0,201.37,74.95,12577.79,30.73,23.6,9.26,10671.45,1906.33,11.36,21.24,1879.28,88.5,1.7,103.52,1.007,33,48,0.0,99,20.7,1.08,13.02,12.0,1.02
LogistIQ,Supply Chain,Series B,2022,10,2022-10-01,15028.59,180343.02,2519.93,980.35,164.61,3335.67,0,180.34,72.62,10913.21,42.97,18.45,14.77,11449.45,-536.23,-3.57,11.13,2186.96,196.4,1.0,105.43,1.095,39,27,589.22,27,5.8,0.99,11.83,12.0,-0.17
LogistIQ,Supply Chain,Series B,2022,11,2022-11-01,9517.88,114214.55,1174.31,511.07,51.0,1634.39,0,114.21,72.82,6930.8,39.04,20.27,12.6,6844.7,86.1,0.9,9.16,776.39,84.76,1.3,104.83,0.536,47,45,0.0,99,10.3,0.76,9.1,12.0,-2.9
LogistIQ,Supply Chain,Series B,2022,12,2022-12-01,28835.13,346021.59,4298.34,2033.05,699.62,5631.78,0,346.02,80.77,23291.03,31.24,17.48,13.71,18003.2,5287.84,18.34,11.59,4189.81,361.65,0.5,104.62,2.426,29,35,0.0,99,27.7,1.15,13.84,12.0,1.84
LogistIQ,Supply Chain,Series B,2023,1,2023-01-01,9154.69,109856.23,953.72,746.03,199.95,1499.79,0,109.86,80.79,7396.5,46.47,16.93,10.95,6806.75,589.75,6.44,11.44,652.78,57.04,1.5,105.96,2.184,56,53,0.0,99,16.3,0.68,8.17,12.0,-3.83
LogistIQ,Supply Chain,Series B,2023,2,2023-02-01,15452.87,185434.41,1964.82,1006.19,342.99,2628.02,0,185.43,74.03,11439.44,48.01,15.66,8.06,11084.22,355.22,2.3,10.55,1273.84,120.69,0.9,104.29,2.22,54,53,0.0,99,12.1,0.84,10.04,12.0,-1.96
LogistIQ,Supply Chain,Series B,2023,3,2023-03-01,14939.26,179271.16,2023.23,885.15,161.58,2746.8,0,179.27,73.73,11014.04,42.68,23.82,13.72,11983.59,-969.55,-6.49,13.19,1230.29,93.25,1.2,104.84,1.082,61,23,939.3,18,3.4,0.79,9.51,12.0,-2.49
LogistIQ,Supply Chain,Series B,2023,4,2023-04-01,6253.81,75045.72,846.3,430.88,64.77,1212.4,0,75.05,80.36,5025.74,42.94,23.4,11.14,4845.66,180.08,2.88,10.16,945.64,93.11,2.0,105.85,1.036,40,52,0.0,99,12.7,0.48,5.82,12.0,-6.18
LogistIQ,Supply Chain,Series B,2023,5,2023-05-01,14160.26,169923.06,1443.92,712.96,328.25,1828.63,0,169.92,70.21,9941.27,43.77,16.71,10.05,9986.64,-45.36,-0.32,7.81,970.01,124.23,0.8,102.72,2.318,51,52,50.8,35,9.5,0.72,8.63,12.0,-3.37
LogistIQ,Supply Chain,Series B,2023,6,2023-06-01,35060.61,420727.29,3372.92,2504.79,320.6,5557.12,0,420.73,75.24,26379.44,32.16,17.03,11.45,21259.48,5119.96,14.6,6.83,2429.61,355.72,0.3,106.23,0.914,59,41,0.0,99,24.4,0.97,11.65,12.0,-0.35
LogistIQ,Supply Chain,Series B,2023,7,2023-07-01,26138.65,313663.81,4703.03,1193.19,318.26,5577.96,0,313.66,79.55,20794.34,48.63,21.55,13.65,21909.42,-1115.08,-4.27,21.45,4257.32,198.48,1.0,103.35,1.218,42,29,1142.73,23,5.6,0.85,10.21,12.0,-1.79
