quarter,state,specialty,hcp_segment,kol_flag,product,molecule,company,moa,route_admin,nrx_count,trx_count,refill_rate,market_share_pct,commercial_payer_pct,medicare_payer_pct,medicaid_payer_pct,cash_pay_pct,pa_required,step_edit_required,formulary_tier,payer_access_score_1_10,wac_monthly_usd,net_price_monthly_usd,gross_to_net_pct,efficacy_perception_1_10,safety_perception_1_10,convenience_perception_1_10,value_perception_1_10,hcp_nps,rep_accessible,digital_engager,samples_accepted,indication_t2dm,indication_obesity,indication_cv_risk
2024Q3,VA,Cardiology,Mid Volume (Decile 2-5),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,109,558,5.12,17.6,60.3,37.2,2.5,8.3,False,False,Tier 3 Non-Pref,7.9,1023,798.0,22.0,7.2,7.0,6.3,7.3,16,False,True,True,True,False,True
2024Q1,NC,Primary Care,High Volume (Top Decile),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,18,108,6.0,14.3,57.8,38.7,3.5,2.2,True,False,Not Covered,6.0,1349,895.0,33.7,8.3,6.7,7.9,7.1,57,True,False,False,True,True,False
2024Q1,VA,Endocrinology,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,12,47,3.92,4.3,48.1,37.4,14.5,9.6,False,True,Tier 2 Preferred,4.4,492,354.0,28.0,6.0,7.7,6.6,6.3,74,False,False,True,True,False,False
2024Q1,MO,Primary Care,Mid Volume (Decile 2-5),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,54,268,4.96,12.7,47.9,31.2,20.9,10.5,True,False,Not Covered,7.4,1349,971.0,28.0,7.1,7.0,7.0,7.2,20,False,True,False,True,True,False
2024Q2,CA,Endocrinology,Non-Writer,False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,6,33,5.5,5.0,40.8,39.6,19.6,3.4,True,False,Tier 3 Non-Pref,8.5,587,392.0,33.2,6.9,9.0,7.7,5.6,33,False,False,False,True,False,False
2024Q3,PA,Primary Care,High Volume (Top Decile),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,4,13,3.25,7.9,70.0,29.0,0.9,9.5,True,False,Tier 3 Non-Pref,3.5,743,458.0,38.3,7.5,8.4,6.3,5.7,35,False,True,False,True,False,False
2024Q3,AZ,Primary Care,Mid Volume (Decile 2-5),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,69,280,4.06,14.2,66.9,31.3,1.8,8.8,True,False,Not Covered,7.0,1059,716.0,32.4,8.2,6.6,8.0,5.6,51,False,False,True,True,True,False
2024Q4,MI,Primary Care,Non-Writer,False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,16,64,4.0,7.1,60.5,38.4,1.0,5.2,True,False,Tier 3 Non-Pref,8.7,812,537.0,33.9,7.5,9.2,6.6,5.0,25,False,True,False,True,False,False
2024Q2,OH,Endocrinology,Non-Writer,True,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,9,47,5.22,0.1,44.0,31.6,24.4,9.9,True,True,Specialty,4.4,492,340.0,31.0,7.1,7.0,7.9,6.9,34,False,False,True,True,False,False
2025Q1,IL,Primary Care,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,7,25,3.57,4.9,49.2,38.7,12.1,8.4,True,False,Specialty,7.7,743,600.0,19.3,7.7,5.2,7.2,6.0,-8,True,True,False,True,False,False
2024Q2,WI,Cardiology,Mid Volume (Decile 2-5),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,41,215,5.24,5.1,40.7,26.4,32.9,7.4,False,False,Tier 2 Preferred,3.7,743,464.0,37.5,5.9,6.5,6.8,3.5,-4,True,False,True,True,False,False
2024Q4,MA,Internal Medicine,High Volume (Top Decile),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,22,101,4.59,3.8,52.6,19.3,28.1,11.7,True,False,Specialty,7.5,743,447.0,39.9,7.6,7.1,7.3,5.4,-9,True,True,False,True,False,False
2024Q4,TX,Nephrology,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,72,251,3.49,16.8,67.9,32.7,0.0,6.4,True,False,Tier 2 Preferred,7.0,1349,1070.0,20.7,8.8,6.7,6.8,5.1,-15,True,False,False,True,True,False
2025Q1,AZ,Primary Care,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,26,126,4.85,8.1,67.9,22.8,9.4,10.2,True,False,Not Covered,5.1,812,630.0,22.4,7.1,8.3,7.1,5.7,45,True,True,False,True,False,False
2024Q4,MO,Primary Care,Mid Volume (Decile 2-5),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,40,218,5.45,19.4,43.5,23.6,32.9,7.7,True,False,Specialty,8.4,1023,726.0,29.0,8.6,8.0,8.1,6.1,1,False,False,True,True,False,True
2025Q1,MD,Primary Care,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,70,251,3.59,8.7,49.5,23.3,27.2,7.4,True,True,Not Covered,6.7,624,408.0,34.6,8.0,7.2,7.0,6.4,75,True,True,True,True,False,False
2024Q4,TN,Primary Care,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,20,121,6.05,2.4,41.0,27.6,31.4,6.7,True,True,Tier 2 Preferred,4.6,812,541.0,33.4,7.9,7.5,6.7,7.3,83,True,False,False,True,False,False
2024Q2,IL,Endocrinology,Mid Volume (Decile 2-5),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,38,168,4.42,6.5,56.8,41.9,1.3,8.9,True,False,Tier 2 Preferred,9.3,624,460.0,26.2,6.8,9.2,6.5,4.7,24,False,True,False,True,False,False
2024Q1,NC,Endocrinology,Mid Volume (Decile 2-5),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,96,355,3.7,9.8,54.1,28.5,17.5,10.4,False,False,Specialty,4.7,624,503.0,19.5,6.2,7.3,6.7,4.2,12,False,False,False,True,False,False
2024Q2,NC,Cardiology,Mid Volume (Decile 2-5),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,52,291,5.6,13.7,69.3,28.3,2.4,7.3,False,True,Specialty,8.0,1059,760.0,28.3,7.6,8.9,8.6,6.4,77,True,False,False,True,True,False
2025Q1,CA,Nephrology,Non-Writer,False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,118,339,2.87,19.6,46.6,41.9,11.5,4.9,True,True,Not Covered,7.8,1023,626.0,38.8,8.4,6.5,7.6,6.9,1,False,True,True,True,False,True
2024Q2,PA,Nephrology,Mid Volume (Decile 2-5),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,22,62,2.82,5.9,47.1,19.8,33.1,9.8,False,False,Specialty,4.6,743,570.0,23.3,5.7,7.9,7.5,4.2,-20,False,True,False,True,False,False
2024Q3,MA,Primary Care,Low Volume (Decile 6-10),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,33,145,4.39,5.3,45.6,31.9,22.4,9.4,False,False,Tier 2 Preferred,4.5,686,544.0,20.7,6.5,7.2,6.6,7.1,73,False,False,True,True,False,False
2025Q1,FL,Primary Care,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,43,223,5.19,11.3,52.8,27.3,19.9,6.7,True,True,Specialty,9.1,1059,635.0,40.0,7.8,7.9,6.6,5.6,37,False,False,False,True,True,False
2024Q3,CA,Internal Medicine,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,29,113,3.9,1.7,60.8,22.9,16.2,3.9,True,True,Not Covered,8.9,812,569.0,30.0,8.7,5.8,7.4,5.0,47,False,True,False,True,False,False
2024Q3,TN,Primary Care,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,76,298,3.92,15.1,45.5,22.3,32.2,10.3,False,False,Not Covered,5.9,1349,1080.0,19.9,6.5,5.1,7.2,6.8,1,True,False,False,True,True,False
2025Q1,MD,Primary Care,Low Volume (Decile 6-10),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,18,92,5.11,4.4,44.9,37.9,17.2,2.0,False,True,Not Covered,8.8,686,536.0,21.9,7.4,5.8,5.6,6.7,33,False,True,True,True,False,False
2025Q1,VA,Internal Medicine,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,50,285,5.7,9.2,51.5,19.3,29.2,2.7,False,True,Tier 2 Preferred,8.0,624,473.0,24.3,7.5,7.1,7.5,7.3,-11,False,False,False,True,False,False
2024Q3,CA,Endocrinology,High Volume (Top Decile),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,86,291,3.38,12.0,68.2,33.2,0.0,10.8,True,True,Tier 2 Preferred,7.3,1059,713.0,32.7,7.1,3.0,7.2,6.0,16,False,True,True,True,True,False
2024Q1,VA,Primary Care,Low Volume (Decile 6-10),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,41,199,4.85,6.5,52.9,33.3,13.9,5.3,True,False,Specialty,7.8,686,430.0,37.4,6.6,7.1,7.1,7.4,35,True,False,True,True,False,False
2024Q3,AZ,Primary Care,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,18,57,3.17,5.6,42.0,18.4,39.6,7.8,True,False,Tier 2 Preferred,6.9,812,587.0,27.7,6.2,7.7,7.9,4.2,73,True,True,False,True,False,False
2024Q3,PA,Internal Medicine,Low Volume (Decile 6-10),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,15,58,3.87,6.7,46.7,33.6,19.7,4.4,False,True,Not Covered,6.3,686,429.0,37.5,6.3,6.4,6.6,6.0,39,True,True,True,True,False,False
2024Q2,MA,Internal Medicine,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,104,501,4.82,20.2,64.0,36.5,0.0,4.9,True,False,Tier 2 Preferred,5.7,1023,764.0,25.3,8.6,5.2,6.1,6.6,7,False,True,False,True,False,True
2024Q2,WI,Primary Care,Non-Writer,False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,87,529,6.08,14.5,49.7,34.1,16.2,11.4,True,False,Tier 3 Non-Pref,8.8,1059,710.0,33.0,7.7,5.7,8.1,6.6,40,True,True,True,True,True,False
2024Q2,NJ,Internal Medicine,Mid Volume (Decile 2-5),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,55,334,6.07,5.5,42.3,32.9,24.8,10.3,True,False,Tier 3 Non-Pref,5.7,587,346.0,41.0,6.2,7.6,8.1,8.0,-14,False,False,True,True,False,False
2024Q3,IL,Internal Medicine,Mid Volume (Decile 2-5),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,54,153,2.83,13.8,66.3,19.0,14.6,4.9,True,False,Not Covered,7.4,1349,1027.0,23.9,6.8,6.9,6.0,3.8,-4,True,True,False,True,True,False
2024Q3,MO,Endocrinology,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,55,288,5.24,6.8,69.6,18.1,12.3,11.4,False,True,Tier 2 Preferred,6.9,743,517.0,30.4,7.5,7.8,8.8,7.1,-17,False,True,False,True,False,False
2024Q2,WA,Cardiology,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,76,414,5.45,10.9,47.1,41.0,11.8,8.0,True,False,Not Covered,9.3,1059,781.0,26.2,5.9,6.1,7.5,5.7,73,True,True,False,True,True,False
2024Q2,WA,Internal Medicine,Mid Volume (Decile 2-5),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,33,142,4.3,6.5,51.6,26.7,21.7,3.4,False,False,Not Covered,6.4,686,500.0,27.0,8.9,7.0,7.2,6.4,-14,True,True,True,True,False,False
2024Q1,NJ,Primary Care,Mid Volume (Decile 2-5),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,96,548,5.71,6.2,55.3,25.9,18.8,7.9,True,True,Tier 3 Non-Pref,9.1,624,389.0,37.6,8.1,8.0,6.2,6.3,81,False,False,False,True,False,False
2024Q4,PA,Primary Care,Low Volume (Decile 6-10),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,40,155,3.88,5.5,63.8,22.1,14.2,5.2,True,False,Not Covered,6.1,686,449.0,34.5,7.4,6.2,7.0,5.8,61,True,True,True,True,False,False
2024Q2,VA,Primary Care,High Volume (Top Decile),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,65,320,4.92,24.1,52.0,28.9,19.1,9.9,True,False,Specialty,5.5,936,676.0,27.8,8.0,6.4,7.8,5.7,44,False,False,False,True,False,True
2024Q3,MA,Primary Care,Non-Writer,False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,28,89,3.18,13.9,70.4,26.9,2.7,6.7,True,True,Tier 3 Non-Pref,9.0,1349,1074.0,20.4,7.3,6.7,7.0,4.2,15,True,False,False,True,True,False
2024Q4,WI,Primary Care,High Volume (Top Decile),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,21,102,4.86,4.8,68.6,30.1,1.3,7.5,True,False,Tier 3 Non-Pref,6.5,743,520.0,30.1,8.2,8.1,8.5,5.1,33,True,False,False,True,False,False
2025Q1,IL,Endocrinology,Mid Volume (Decile 2-5),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,24,83,3.46,4.5,65.6,25.2,9.2,10.1,False,True,Not Covered,5.3,812,566.0,30.3,7.4,6.8,5.9,5.7,-7,False,False,True,True,False,False
2024Q3,NY,Endocrinology,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,51,209,4.1,6.4,71.5,35.7,0.0,6.5,True,False,Specialty,7.4,743,513.0,30.9,7.5,5.3,6.0,6.4,67,True,False,True,True,False,False
2025Q1,WA,Primary Care,Mid Volume (Decile 2-5),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,64,300,4.69,12.7,65.6,25.8,8.6,10.4,False,False,Specialty,9.3,1059,646.0,39.0,7.3,7.8,8.9,4.9,17,True,False,False,True,True,False
2024Q4,NC,Endocrinology,Low Volume (Decile 6-10),True,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,2,8,4.0,0.6,43.1,25.8,31.1,7.8,False,False,Tier 2 Preferred,4.5,492,384.0,21.9,6.7,7.9,6.4,4.6,37,True,False,False,True,False,False
2024Q2,GA,Primary Care,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,74,268,3.62,12.6,47.2,39.9,12.9,6.1,True,True,Tier 3 Non-Pref,7.9,1059,868.0,18.1,8.5,8.1,9.3,4.7,8,True,False,False,True,True,False
2024Q2,OH,Cardiology,High Volume (Top Decile),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,24,102,4.25,5.1,66.0,33.0,1.0,9.8,True,False,Tier 2 Preferred,5.0,812,630.0,22.5,8.2,7.2,6.9,6.2,55,True,True,False,True,False,False
2024Q1,FL,Internal Medicine,High Volume (Top Decile),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,18,104,5.78,5.4,57.8,19.2,23.0,10.0,False,True,Not Covered,6.3,812,565.0,30.4,6.8,6.9,6.1,6.5,38,True,True,True,True,False,False
2024Q1,AZ,Internal Medicine,Non-Writer,False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,68,267,3.93,4.2,44.9,18.4,36.8,8.6,True,False,Tier 3 Non-Pref,7.0,587,426.0,27.4,7.3,8.6,6.9,4.9,61,False,True,False,True,False,False
2024Q2,NY,Endocrinology,Mid Volume (Decile 2-5),True,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,16,77,4.81,6.9,51.8,29.5,18.7,5.3,True,True,Specialty,8.0,686,422.0,38.5,7.4,9.0,7.3,6.0,81,False,True,False,True,False,False
2024Q4,NY,Primary Care,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,52,258,4.96,6.3,59.2,31.2,9.6,6.3,False,False,Not Covered,3.6,624,370.0,40.7,6.7,7.0,6.1,5.2,29,True,False,True,True,False,False
2024Q3,MI,Primary Care,High Volume (Top Decile),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,100,461,4.61,24.4,52.1,39.7,8.1,4.0,False,False,Not Covered,5.5,936,599.0,36.0,6.8,7.6,8.4,5.2,72,False,False,False,True,False,True
2025Q1,AZ,Cardiology,Mid Volume (Decile 2-5),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,6,17,2.83,16.7,56.3,22.5,21.2,11.1,True,True,Not Covered,7.9,1349,1021.0,24.3,6.4,5.5,7.6,6.3,30,False,False,False,True,True,False
2024Q2,VA,Primary Care,Mid Volume (Decile 2-5),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,44,208,4.73,12.8,53.0,34.7,12.2,10.8,True,False,Specialty,3.5,1059,616.0,41.9,7.7,7.3,8.8,5.4,21,True,True,False,True,True,False
2025Q1,GA,Nephrology,Mid Volume (Decile 2-5),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,1,3,3.0,12.4,43.5,25.5,30.9,7.6,True,False,Tier 3 Non-Pref,8.3,1059,764.0,27.8,8.1,7.2,7.5,6.6,69,False,False,False,True,True,False
2024Q2,NC,Endocrinology,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,13,63,4.85,4.5,67.0,29.4,3.7,5.6,True,False,Tier 3 Non-Pref,8.5,492,350.0,28.8,7.0,8.3,7.8,4.7,76,True,False,True,True,False,False
2024Q4,PA,Primary Care,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,25,106,4.24,5.2,52.6,40.9,6.6,5.3,True,False,Tier 3 Non-Pref,4.6,812,617.0,24.0,8.5,6.8,5.4,6.4,27,True,False,False,True,False,False
2024Q3,IL,Primary Care,Mid Volume (Decile 2-5),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,9,43,4.78,3.1,48.4,34.8,16.8,4.1,False,False,Tier 2 Preferred,5.5,587,399.0,32.0,7.1,6.2,6.4,7.5,47,False,False,True,True,False,False
2025Q1,IN,Primary Care,High Volume (Top Decile),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,32,189,5.91,6.5,40.3,33.4,26.4,10.5,True,True,Not Covered,5.4,743,599.0,19.4,7.7,5.2,7.3,5.2,66,True,False,True,True,False,False
2024Q3,MA,Internal Medicine,High Volume (Top Decile),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,111,634,5.71,20.8,46.5,24.7,28.7,7.7,True,False,Not Covered,3.9,936,675.0,27.9,6.6,6.4,8.3,4.9,42,True,True,True,True,False,True
2024Q3,PA,Cardiology,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,11,61,5.55,4.8,62.1,27.9,9.9,11.4,False,False,Not Covered,4.5,812,474.0,41.7,7.8,7.8,6.2,7.4,18,True,False,False,True,False,False
2024Q3,AZ,Endocrinology,Non-Writer,False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,41,187,4.56,12.7,71.9,26.4,1.7,11.7,False,True,Tier 3 Non-Pref,3.8,1059,665.0,37.2,8.1,8.4,7.7,5.2,71,False,False,False,True,True,False
2024Q2,NC,Primary Care,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,60,282,4.7,16.9,71.6,36.8,0.0,3.7,True,True,Not Covered,8.9,1023,625.0,38.9,7.8,7.8,6.3,4.3,-1,False,True,False,True,False,True
2024Q2,IL,Primary Care,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,28,169,6.04,5.4,61.2,20.8,17.9,7.8,False,False,Tier 3 Non-Pref,4.0,743,558.0,25.0,7.6,8.4,7.2,5.0,13,True,True,False,True,False,False
2024Q1,OH,Internal Medicine,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,76,260,3.42,7.8,56.1,24.4,19.5,7.1,True,False,Tier 3 Non-Pref,8.3,624,458.0,26.7,6.2,6.6,6.9,6.8,12,True,False,False,True,False,False
2024Q1,IN,Endocrinology,Mid Volume (Decile 2-5),True,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,25,104,4.16,5.3,60.5,33.8,5.7,4.3,False,True,Specialty,9.3,812,551.0,32.1,7.9,7.4,6.3,6.0,4,False,False,False,True,False,False
2025Q1,MI,Cardiology,High Volume (Top Decile),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,74,317,4.28,15.7,62.5,41.9,0.0,3.7,True,False,Specialty,8.9,1349,1079.0,20.0,5.9,7.1,8.0,4.1,-13,True,True,True,True,True,False
2025Q1,GA,Endocrinology,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,31,108,3.48,7.5,71.6,34.1,0.0,5.0,False,False,Not Covered,3.6,624,488.0,21.8,8.5,7.8,7.9,5.2,48,True,False,False,True,False,False
2024Q4,VA,Endocrinology,Non-Writer,False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,30,107,3.57,4.1,44.0,20.7,35.3,7.1,True,True,Specialty,6.4,686,530.0,22.7,6.6,8.4,6.9,5.8,21,True,True,False,True,False,False
2025Q1,NJ,Internal Medicine,High Volume (Top Decile),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,58,287,4.95,15.0,62.3,19.5,18.1,7.3,True,False,Tier 3 Non-Pref,9.3,1349,821.0,39.1,8.2,6.8,6.9,6.4,74,False,False,False,True,True,False
2024Q1,IL,Nephrology,Mid Volume (Decile 2-5),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,5,29,5.8,2.0,50.3,31.0,18.7,3.4,False,False,Not Covered,5.2,492,375.0,23.8,6.1,8.4,7.8,8.8,71,True,True,True,True,False,False
2024Q2,MD,Primary Care,High Volume (Top Decile),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,18,55,3.06,6.1,56.3,39.2,4.5,7.3,True,True,Specialty,6.7,812,504.0,37.9,6.4,7.6,5.8,5.0,64,True,False,False,True,False,False
2025Q1,PA,Endocrinology,Mid Volume (Decile 2-5),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,37,162,4.38,21.3,62.4,19.1,18.5,3.5,True,False,Tier 2 Preferred,7.1,1023,624.0,39.0,7.7,7.8,7.5,5.8,43,True,False,True,True,False,True
2025Q1,PA,Endocrinology,High Volume (Top Decile),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,80,224,2.8,2.3,45.7,34.5,19.8,4.2,True,False,Tier 2 Preferred,7.8,587,414.0,29.5,5.8,8.6,7.3,5.5,85,False,True,False,True,False,False
2024Q4,MI,Nephrology,Non-Writer,False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,72,324,4.5,18.6,41.7,26.5,31.7,9.9,False,False,Not Covered,6.9,1023,750.0,26.7,7.1,5.8,8.1,7.5,59,True,False,False,True,False,True
2025Q1,IN,Obesity Medicine,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,19,106,5.58,15.3,47.9,37.9,14.2,10.5,True,False,Not Covered,6.3,1349,1106.0,18.0,8.1,8.2,7.3,5.8,79,True,True,False,True,True,False
2024Q2,MA,Primary Care,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,24,85,3.54,6.3,62.9,29.3,7.8,2.1,False,True,Tier 2 Preferred,5.2,743,514.0,30.8,5.9,8.1,8.3,5.2,38,False,False,False,True,False,False
2024Q3,PA,Primary Care,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,20,75,3.75,6.1,49.4,32.5,18.0,11.5,False,True,Tier 2 Preferred,5.1,812,623.0,23.3,9.2,7.5,7.5,6.2,27,True,False,False,True,False,False
2024Q1,OH,Endocrinology,Low Volume (Decile 6-10),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,61,257,4.21,2.9,41.5,23.7,34.8,9.1,False,True,Not Covered,4.9,587,414.0,29.5,7.0,7.0,7.4,6.3,24,True,False,True,True,False,False
2025Q1,FL,Primary Care,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,32,180,5.62,8.7,68.3,31.6,0.1,4.9,True,True,Not Covered,7.8,743,439.0,40.9,8.1,7.1,6.3,5.7,-18,False,True,True,True,False,False
2025Q1,OH,Endocrinology,Mid Volume (Decile 2-5),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,30,127,4.23,5.7,49.5,20.4,30.1,7.3,True,True,Not Covered,4.0,686,539.0,21.4,8.0,5.5,6.8,5.5,46,False,True,True,True,False,False
2024Q4,TX,Endocrinology,Non-Writer,False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,111,487,4.39,22.3,50.4,38.1,11.5,4.9,False,True,Not Covered,8.7,936,600.0,35.9,5.8,7.4,7.3,5.9,40,True,False,True,True,False,True
2024Q3,CA,Endocrinology,Non-Writer,False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,11,57,5.18,1.8,43.1,36.9,20.0,9.8,True,False,Tier 3 Non-Pref,6.4,492,368.0,25.2,6.4,8.7,6.8,6.2,48,True,False,True,True,False,False
2024Q4,IL,Internal Medicine,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,13,52,4.0,2.2,46.7,31.2,22.1,2.3,False,False,Tier 3 Non-Pref,5.8,492,289.0,41.2,7.0,8.2,6.2,5.0,64,False,False,False,True,False,False
2024Q4,MD,Internal Medicine,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,91,395,4.34,13.7,63.3,22.1,14.6,6.7,False,False,Not Covered,3.7,1059,852.0,19.5,7.5,7.9,7.4,5.7,6,True,False,False,True,True,False
2024Q3,NC,Internal Medicine,Mid Volume (Decile 2-5),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,101,420,4.16,18.3,54.9,23.4,21.7,6.0,True,True,Specialty,9.0,1349,950.0,29.6,7.2,6.0,6.3,5.9,-14,False,False,False,True,True,False
2025Q1,GA,Cardiology,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,51,229,4.49,8.1,45.5,31.0,23.5,9.8,False,False,Not Covered,7.2,624,368.0,41.1,6.7,7.4,5.6,5.9,74,False,True,True,True,False,False
